Provience,hrefs_prov,cities,hrefs_city,address,hrefs_site,Has WiFi,Catering Available,Dine In,Take Out,Dine-In Sunday,Dine-In Monday,Dine-In Tuesday,Dine-In Wednesday,Dine-In Thursday,Dine-In Friday,Dine-In Saturday,Drive-Thru Sunday,Drive-Thru Monday,Drive-Thru Tuesday,Drive-Thru Wednesday,Drive-Thru Thursday,Drive-Thru Friday,Drive-Thru Saturday,lat,lng
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-hyacinthe ,https://locations.timhortons.ca/en/locations-list/qc/st-hyacinthe,"  1450 Boul Casavant Est, St-hyacinthe QC J2S 0G2 ",https://locations.timhortons.ca/en/qc/st-hyacinthe/1450-boul-casavant-est,Yes,No,Yes,Yes,6:30 AM - 9:00 PM,6:30 AM - 9:00 PM,6:30 AM - 9:00 PM,6:30 AM - 9:00 PM,6:30 AM - 9:00 PM,6:30 AM - 9:00 PM,6:30 AM - 9:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,45.64749491664,-72.95032402172234
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-hyacinthe ,https://locations.timhortons.ca/en/locations-list/qc/st-hyacinthe,"  16920 Ave St Louis, St-hyacinthe QC J2T 3G4 ",https://locations.timhortons.ca/en/qc/st-hyacinthe/16920-ave-st-louis,Yes,No,Yes,Yes,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,45.62134668958436,-72.92845907291792
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-hyacinthe ,https://locations.timhortons.ca/en/locations-list/qc/st-hyacinthe,"  2505 Boul Casavant Ouest, St-hyacinthe QC J2S 8B8 ",https://locations.timhortons.ca/en/qc/st-hyacinthe/2505-boul-casavant-ouest,Yes,No,No,Yes,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.632430080153256,-72.96896629639387
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-hyacinthe ,https://locations.timhortons.ca/en/locations-list/qc/st-hyacinthe,"  3455 Boul. Laframboise, St-hyacinthe QC J2S 4Z8 ",https://locations.timhortons.ca/en/qc/st-hyacinthe/3455-boul-laframboise,Yes,No,Yes,Yes,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.6379144851295,-72.96992786832617
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-hyacinthe ,https://locations.timhortons.ca/en/locations-list/qc/st-hyacinthe,"  3520 Boul Laframboise, St-hyacinthe QC J2R 1J9 ",https://locations.timhortons.ca/en/qc/st-hyacinthe/3520-boul-laframboise,Yes,No,Yes,Yes,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 8:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 8:00 PM,45.644390720708486,-72.97719196089413
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  1115 Boul. St-luc, Local 130, St-jean-sur-richelieu QC J2W 2G6 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/1115-boul-st-luc,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.37593529344346,-73.36727810714733
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  180 Omer-marcil, St-jean-sur-richelieu QC J2W 2V1 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/180-omer-marcil,Yes,No,No,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.33283299083487,-73.29362699449698
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  2011 Rte 133, St-jean-sur-richelieu QC J2X 4M5 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/2011-rte-133,Yes,No,Yes,Yes,5:00 AM - 11:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,Closed,8:00 AM - 1:30 PM,8:00 AM - 1:30 PM,8:00 AM - 1:30 PM,8:00 AM - 1:30 PM,8:00 AM - 1:30 PM,Closed,45.2889681864944,-73.23025980649062
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  234 Boul St Luc, St-jean-sur-richelieu QC J2W 1C2 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/234-boul-st-luc,Yes,No,Yes,Yes,5:00 AM - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.35215248137348,-73.29476609513851
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  370, Boul. Du Seminaire Nord, St-jean-sur-richelieu QC J3B 5L2 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/370-boul-du-seminaire-nord,Yes,No,Yes,Yes,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.31106338617906,-73.26543102658607
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  400, Boul. Croisetiere, St-jean-sur-richelieu QC J2X 1G9 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/400-boul-croisetiere,Yes,No,No,Yes,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.31229238273218,-73.2196846945303
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  415 Rue De Carillon, St-jean-sur-richelieu QC J3B 4C1 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/415-rue-de-carillon,Yes,No,Yes,Yes,5:00 AM - 9:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 10:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.275327309628636,-73.27406380012356
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  78 Ch Des Patriotes Est, St-jean-sur-richelieu QC J2X 5P9 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/78-ch-des-patriotes-est,Yes,No,No,Yes,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.324569482041795,-73.25284652097749
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-jean-sur-richelieu ,https://locations.timhortons.ca/en/locations-list/qc/st-jean-sur-richelieu,"  Cmr St-jean, 15 Jacques-cartier Nord, St-jean-sur-richelieu QC J3B 8R8 ",https://locations.timhortons.ca/en/qc/st-jean-sur-richelieu/15-jacques-cartier-nord,No,No,No,Yes,9:00 AM - 2:00 PM,Closed,9:00 AM - 2:00 PM,9:00 AM - 2:00 PM,9:00 AM - 2:00 PM,9:00 AM - 2:00 PM,9:00 AM - 2:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,45.29566549476965,-73.25285733363259
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-lazare ,https://locations.timhortons.ca/en/locations-list/qc/st-lazare,"  2681, Cote St-charles, St-lazare QC J7T 2H9 ",https://locations.timhortons.ca/en/qc/st-lazare/2681-cote-st-charles,Yes,No,Yes,Yes,6:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.43388752054139,-74.17313271862135
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-mathieu De Laprairie ,https://locations.timhortons.ca/en/locations-list/qc/st-mathieu-de-laprairie,"  658, Montée Monette, St-mathieu De Laprairie QC J0L 2H0 ",https://locations.timhortons.ca/en/qc/st-mathieu-de-laprairie/658-montee-monette,Yes,No,No,No,Closed,4:30 AM - 3:00 PM,4:30 AM - 3:00 PM,4:30 AM - 3:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,6:00 AM - 3:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,45.31652247780772,-73.52802565951274
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-sauveur ,https://locations.timhortons.ca/en/locations-list/qc/st-sauveur,"  201 Ave De La Gare, St-sauveur QC J0R 1R3 ",https://locations.timhortons.ca/en/qc/st-sauveur/201-ave-de-la-gare,No,No,No,Yes,7:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 10:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,45.86673913696689,-74.18109196340707
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, St-sauveur ,https://locations.timhortons.ca/en/locations-list/qc/st-sauveur,"  202 Av De La Gare, St-sauveur QC J0R 1R3 ",https://locations.timhortons.ca/en/qc/st-sauveur/202-av-de-la-gare,Yes,No,No,Yes,7:00 AM - 9:00 PM,6:00 AM - 7:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.866696490603054,-74.1809392196778
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Stanstead ,https://locations.timhortons.ca/en/locations-list/qc/stanstead,"  7 Chemin Fairfax, Stanstead QC J0B 3E0 ",https://locations.timhortons.ca/en/qc/stanstead/7-chemin-fairfax,No,No,Yes,Yes,7:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,7:00 AM - 6:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.02399330261349,-72.08603882793618
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Ste-agathe-des-monts ,https://locations.timhortons.ca/en/locations-list/qc/ste-agathe-des-monts,"  1001, Ch. Valiquette, Rr2, Ste-agathe-des-monts QC J8C 2Z8 ",https://locations.timhortons.ca/en/qc/ste-agathe-des-monts/1001-ch-valiquette-rr2,Yes,No,Yes,Yes,7:00 AM - 3:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 8:00 PM,7:00 AM - 3:00 PM,8:00 AM - 9:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 6:00 PM,46.0650195163046,-74.3015412959743
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Ste-agathe-des-monts ,https://locations.timhortons.ca/en/locations-list/qc/ste-agathe-des-monts,"  245 Rue Principale Est, Ste-agathe-des-monts QC J8C 1K8 ",https://locations.timhortons.ca/en/qc/ste-agathe-des-monts/245-rue-principale-est,Yes,No,No,Yes,6:00 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,6:00 AM - 9:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,46.04456121849108,-74.27597020486182
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, STE-CAT-J-CAR ,https://locations.timhortons.ca/en/locations-list/qc/ste-cat-j-car,"  4455 Route De Fossambault, STE-CAT-J-CAR QC G3N 2Z6 ",https://locations.timhortons.ca/en/qc/ste-cat-j-car/4455-route-de-fossambault,No,No,Yes,Yes,7:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,7:00 AM - 9:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,46.83795290386209,-71.60845131222553
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Ste-catherine ,https://locations.timhortons.ca/en/locations-list/qc/ste-catherine,"  4780 Route 132, Ste-catherine QC J5C 1V9 ",https://locations.timhortons.ca/en/qc/ste-catherine/4780-route-132,Yes,No,Yes,Yes,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,7:00 AM - 7:00 PM,4:00 AM - 9:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 8:00 PM,6:00 AM - 7:00 PM,45.3887801828742,-73.56628016269127
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Ste-sophie ,https://locations.timhortons.ca/en/locations-list/qc/ste-sophie,"  2350 Boul Ste-sophie, Ste-sophie QC J5J 2V3 ",https://locations.timhortons.ca/en/qc/ste-sophie/2350-boul-ste-sophie,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,45.81950640576869,-73.90215509287182
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Stoneham ,https://locations.timhortons.ca/en/locations-list/qc/stoneham,"  2, Route Tewkesbury, Bureau # 107, Stoneham QC G3C 2K6 ",https://locations.timhortons.ca/en/qc/stoneham/2-route-tewkesbury,Yes,No,Yes,Yes,6:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,46.98250708029721,-71.36755072109753
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Témiscouata-sur-le-lac ,https://locations.timhortons.ca/en/locations-list/qc/tmiscouata-sur-le-lac,"  274-a Boul Phil-latulippe, Témiscouata-sur-le-lac QC G0L 1E0 ",https://locations.timhortons.ca/en/qc/tmiscouata-sur-le-lac/274-a-boul-phil-latulippe,Yes,No,Yes,Yes,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,47.671447218242776,-68.8702754903912
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Terrebonne ,https://locations.timhortons.ca/en/locations-list/qc/terrebonne,"  1030 Boul Moody, Terrebonne QC J6W 3K9 ",https://locations.timhortons.ca/en/qc/terrebonne/1030-boul-moody,Yes,No,Yes,Yes,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.70069129378567,-73.64794010000674
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Terrebonne ,https://locations.timhortons.ca/en/locations-list/qc/terrebonne,"  1100, Rang St-francois, Terrebonne QC J6Y 1Z5 ",https://locations.timhortons.ca/en/qc/terrebonne/1100-rang-st-francois,No,Yes,No,Yes,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,6:00 AM - 2:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,45.68930011973217,-73.78114136577636
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Terrebonne ,https://locations.timhortons.ca/en/locations-list/qc/terrebonne,"  1157, Montee Des Pionniers, Terrebonne QC J6V 0E1 ",https://locations.timhortons.ca/en/qc/terrebonne/1157-montee-des-pionniers,Yes,No,Yes,Yes,7:00 AM - 8:30 PM,7:00 AM - 8:30 PM,7:00 AM - 8:30 PM,7:00 AM - 8:30 PM,7:00 AM - 8:30 PM,7:00 AM - 8:30 PM,7:00 AM - 8:30 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,45.722602804062234,-73.50815375964537
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Terrebonne ,https://locations.timhortons.ca/en/locations-list/qc/terrebonne,"  2795 Claude Léveillée, Terrebonne QC J6X 4S8 ",https://locations.timhortons.ca/en/qc/terrebonne/2795-claude-leveillee,Yes,No,Yes,Yes,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.72150334982271,-73.70098656681412
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Terrebonne ,https://locations.timhortons.ca/en/locations-list/qc/terrebonne,"  2980 Ch Gascon, Terrebonne QC J6X 4H4 ",https://locations.timhortons.ca/en/qc/terrebonne/2980-ch-gascon,Yes,No,Yes,Yes,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:30 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,45.730541891292916,-73.6755893163735
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Terrebonne ,https://locations.timhortons.ca/en/locations-list/qc/terrebonne,"  7200 Boul Laurier, Terrebonne QC J7M 1T8 ",https://locations.timhortons.ca/en/qc/terrebonne/7200-boul-laurier,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.76588820934569,-73.72844668744526
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Thetford Mines ,https://locations.timhortons.ca/en/locations-list/qc/thetford-mines,"  1021 St Alphonse Nord, Thetford Mines QC G6G 3X6 ",https://locations.timhortons.ca/en/qc/thetford-mines/1021-st-alphonse-nord,Yes,No,Yes,No,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,46.10350200724952,-71.31233200026318
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Thetford Mines ,https://locations.timhortons.ca/en/locations-list/qc/thetford-mines,"  22 9 Ème Rue Nord, Thetford Mines QC G6G 2T9 ",https://locations.timhortons.ca/en/qc/thetford-mines/22-9-eme-rue-nord,Yes,No,Yes,No,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 6:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,46.104531807873656,-71.28261832114431
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Thetford Mines ,https://locations.timhortons.ca/en/locations-list/qc/thetford-mines,"  4131 Boul Frontenac Ouest, Thetford Mines QC G6H 2A5 ",https://locations.timhortons.ca/en/qc/thetford-mines/4131-boul-frontenac-ouest,Yes,No,No,No,6:00 AM - 8:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,46.04938500376855,-71.37136398412817
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Trois-pistoles ,https://locations.timhortons.ca/en/locations-list/qc/trois-pistoles,"  715 Rue Litalien,, Trois-pistoles QC G0L 4K0 ",https://locations.timhortons.ca/en/qc/trois-pistoles/715-rue-litalien,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,48.11212942381954,-69.1395394360365
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Trois-rivieres ,https://locations.timhortons.ca/en/locations-list/qc/trois-rivieres,"  1650 Rue St Maurice, Trois-rivieres QC G8V 2M7 ",https://locations.timhortons.ca/en/qc/trois-rivieres/1650-rue-st-maurice,Yes,No,Yes,Yes,6:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,6:00 AM - 11:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,46.39859080612595,-72.53320732737575
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Trois-rivieres ,https://locations.timhortons.ca/en/locations-list/qc/trois-rivieres,"  2600, Boul. Des Recollets, Trois-rivieres QC G8Z 3X7 ",https://locations.timhortons.ca/en/qc/trois-rivieres/2600-boul-des-recollets,Yes,No,Yes,Yes,6:00 AM - 7:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 7:00 PM,4:00 AM - 11:30 PM,4:00 AM - 11:30 PM,4:00 AM - 11:30 PM,4:00 AM - 11:30 PM,4:00 AM - 11:30 PM,4:00 AM - 11:30 PM,4:00 AM - 11:30 PM,46.33495858234119,-72.57569729004786
 Quebec ,https://locations.timhortons.ca/en/locations-list/qc, Trois-rivieres ,https://locations.timhortons.ca/en/locations-list/qc/trois-rivieres,"  285 Rue Barkoff, Trois-rivieres QC G8T 2A5 ",https://locations.timhortons.ca/en/qc/trois-rivieres/285-rue-barkoff,Yes,No,No,Yes,6:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 10:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,46.371612309651255,-72.55797383960243
